x,y,z,1,2,3,4,5,6,7,8,9,10,11
25,55,100,0.026542967,0.03525375,0.023026783,0.022527424,0.032434972,0.038557829,0.03204857,0.009988486,0.076012831,0.081430036,0.046031162
30,55,95,0.023497702,0.031771455,0.019502824,0.019502824,0.028928289,0.035793583,0.029443727,0.007496556,0.072132421,0.077899775,0.042507204
30,55,100,0.026622702,0.034896455,0.022627824,0.022627824,0.032053289,0.038918583,0.032568727,0.010621556,0.075257421,0.081024775,0.045632204
35,55,95,0.023671071,0.031476358,0.019193792,0.019679025,0.028585322,0.03616713,0.030050948,0.008188117,0.071443912,0.077544423,0.042189903
35,55,100,0.026796071,0.034601358,0.022318792,0.022804025,0.031710322,0.03929213,0.033175948,0.011313117,0.074568912,0.080669423,0.045314903
40,55,95,0.023876642,0.031258056,0.018938271,0.019947072,0.028376223,0.036572391,0.030729375,0.008907235,0.070791114,0.077270576,0.041934382
40,55,100,0.027001642,0.034383056,0.022063271,0.023072072,0.031501223,0.039697391,0.033854375,0.012032235,0.073916114,0.080395576,0.045059382
45,55,95,0.024084641,0.031157657,0.018829603,0.02021465,0.028267555,0.037019874,0.031445933,0.009675947,0.070224241,0.077136766,0.041822468
45,55,100,0.027209641,0.034282657,0.021954603,0.02333965,0.031392555,0.040144874,0.034570933,0.012800947,0.071832392,0.080261766,0.044947468
50,55,100,0.027456706,0.034205268,0.0218663,0.02362729,0.031289375,0.040627209,0.035326344,0.013569659,0.068938592,0.080171748,0.044859166
55,55,100,0.028751124,0.035499685,0.023160718,0.024921707,0.032583792,0.041921627,0.036620761,0.014864077,0.066142811,0.078113025,0.046153583
60,55,100,0.031319419,0.03806798,0.025729013,0.027490002,0.035152087,0.044388456,0.039189056,0.017432372,0.063365665,0.075795976,0.048721878
65,55,100,0.0341141,0.040962385,0.028623418,0.030384407,0.038046493,0.047098253,0.042083462,0.020326777,0.060588518,0.073483099,0.051616283
70,55,100,0.037007899,0.043896533,0.031626006,0.033378859,0.04104908,0.049992052,0.044977261,0.023329364,0.057878721,0.071170222,0.05441243
75,55,100,0.039987623,0.046876257,0.034675736,0.036358583,0.044098811,0.052971776,0.047956985,0.026379095,0.05516731,0.068891899,0.05128743
80,55,100,0.043112623,0.050001257,0.037800736,0.039483583,0.047223811,0.056096776,0.051081985,0.029504095,0.052524863,0.06689107,0.048307706
85,55,100,0.046237623,0.053126257,0.040925736,0.042608583,0.050348811,0.059131757,0.054206985,0.032629095,0.049882416,0.064890241,0.045413906
90,55,100,0.0493108,0.053690959,0.044050736,0.045733583,0.048873492,0.062111482,0.057312599,0.035754095,0.047410445,0.062889412,0.04263676
95,55,100,0.052313387,0.051164129,0.04337076,0.048858583,0.046305197,0.065114069,0.060386644,0.038879095,0.044975291,0.061177136,0.039926963
100,55,100,0.055071184,0.049778583,0.042076342,0.051674697,0.044865504,0.0681638,0.063443938,0.042004095,0.042589082,0.059477792,0.037215552
105,55,100,0.055374724,0.049475043,0.042385778,0.051978237,0.04449397,0.07126696,0.066568938,0.045129095,0.040318812,0.057791381,0.034573105
110,55,100,0.055678265,0.049171502,0.042695214,0.052287673,0.04417457,0.074269548,0.069693938,0.048254095,0.038231488,0.056479346,0.032137951
115,55,100,0.056318282,0.048876406,0.043076897,0.053056385,0.04387103,0.077272135,0.072818938,0.051379095,0.036212938,0.05516731,0.029713345
120,55,100,0.056953974,0.048685612,0.04356749,0.053825097,0.04356749,0.079952706,0.075915819,0.053186526,0.03441855,0.053855275,0.027509746
125,55,100,0.057662383,0.048516963,0.044065606,0.054597971,0.043307358,0.080782733,0.078213182,0.054095617,0.032879274,0.053001212,0.02538762
130,55,100,0.058370791,0.048438146,0.044647666,0.055366683,0.043138709,0.081612759,0.079093954,0.055004708,0.031472087,0.052165784,0.023593233
135,55,100,0.0590792,0.048348129,0.045229725,0.056146751,0.043059892,0.082442785,0.079967434,0.055913799,0.030338137,0.05134899,0.022097087
140,55,100,0.059787608,0.048257741,0.04589251,0.056924169,0.042969874,0.08329091,0.080840914,0.056819702,0.029555995,0.0510613,0.020963137
145,55,100,0.060496016,0.048348129,0.046565347,0.057704237,0.043059892,0.084120936,0.081714394,0.057728793,0.029091149,0.05077361,0.020252315
150,55,100,0.06128479,0.048438146,0.047238184,0.058512134,0.043138709,0.084962945,0.082601588,0.058637884,0.028848598,0.05048592,0.020009763
5,60,95,0.022676221,0.033621894,0.021706874,0.019607778,0.031674953,0.033765931,0.028311386,0.004635472,0.076548149,0.079790655,0.044996831
0,60,95,0.022746782,0.034240954,0.022220202,0.019708178,0.032318775,0.033675914,0.028221368,0.004545455,0.077378175,0.080443453,0.045666084
5,60,100,0.025801221,0.036746894,0.024831874,0.022732778,0.034799953,0.036890931,0.031436386,0.007760472,0.079673149,0.082915655,0.048121831
0,60,100,0.025871782,0.037365954,0.025345202,0.022833178,0.035443775,0.036800914,0.03125,0.007670455,0.080503175,0.083568453,0.048791084
10,60,95,0.022605661,0.033079116,0.021193546,0.019530389,0.031092894,0.033855949,0.028516419,0.004895604,0.075718122,0.079183434,0.044396206
10,60,100,0.025730661,0.036204116,0.024318546,0.022655389,0.034217894,0.036980949,0.031641419,0.008020604,0.078843122,0.082308434,0.047521206
15,60,95,0.022676221,0.03255896,0.020680218,0.019607778,0.030533953,0.034011656,0.02886519,0.005300865,0.074920621,0.078586294,0.043809349
15,60,100,0.025801221,0.03568396,0.023805218,0.022732778,0.033658953,0.037136656,0.03199019,0.008425865,0.078045621,0.081711294,0.046934349
20,60,95,0.022746782,0.032074684,0.020200341,0.019708178,0.030031672,0.034266014,0.029238737,0.005821022,0.074142514,0.078029501,0.043295651
20,60,100,0.025871782,0.035199684,0.023325341,0.022833178,0.033156672,0.037391014,0.032363737,0.008946022,0.077267514,0.081154501,0.046420651
25,60,95,0.022817342,0.031686763,0.019801383,0.019801383,0.029597142,0.034590821,0.029695918,0.006428243,0.073407988,0.077517232,0.042816144
25,60,100,0.025942342,0.034811763,0.022926383,0.022926383,0.032722142,0.037715821,0.032820918,0.009553243,0.076532988,0.080642232,0.045941144
30,60,95,0.022897077,0.031329468,0.019402424,0.019901783,0.029215459,0.034963557,0.030178252,0.007122413,0.072729561,0.077069749,0.042417186
30,60,100,0.026022077,0.034454468,0.022527424,0.023026783,0.032340459,0.038088557,0.033303252,0.010247413,0.075854561,0.080194749,0.045542186
35,60,95,0.023087798,0.031034371,0.019085124,0.020065418,0.028872492,0.035337104,0.030729375,0.007830822,0.072076763,0.076702414,0.042086723
35,60,100,0.026212798,0.034159371,0.022210124,0.023190418,0.031997492,0.038462104,0.033854375,0.010955822,0.075201763,0.079827414,0.045211723
40,60,95,0.023294583,0.03081607,0.018829603,0.020328755,0.028663394,0.03577489,0.031336597,0.008619126,0.071497591,0.076397096,0.041844365
40,60,100,0.026419583,0.03394107,0.021954603,0.023453755,0.031788394,0.03889989,0.034461597,0.011744126,0.074622591,0.079522096,0.044969365
45,60,95,0.023512633,0.03071567,0.018717689,0.020596333,0.028554725,0.036251465,0.032015024,0.009388308,0.070971381,0.076227675,0.04173245
45,60,100,0.026637633,0.03384067,0.021842689,0.023721333,0.031679725,0.039376465,0.035140024,0.012513308,0.072894689,0.079352675,0.04485745
50,60,100,0.026874647,0.033763281,0.021754386,0.024008973,0.031576545,0.0398588,0.035838614,0.013321205,0.070098908,0.078639589,0.044769148
55,60,100,0.028169064,0.035057698,0.023048804,0.02530339,0.032870963,0.041153218,0.037133031,0.014615622,0.067321761,0.076217368,0.046063565
60,60,100,0.03073736,0.037625994,0.025617099,0.027871685,0.035439258,0.043646043,0.039701326,0.017183917,0.064544615,0.073795147,0.04863186
65,60,100,0.033555158,0.040520399,0.028511504,0.030766091,0.038333663,0.04635584,0.042565796,0.020078322,0.061900554,0.07148227,0.051526265
70,60,100,0.036448958,0.043454547,0.031514091,0.033760542,0.04133625,0.04924964,0.045459596,0.02308091,0.059190757,0.069169393,0.053595636
75,60,100,0.039428682,0.046434271,0.034563822,0.036740266,0.044385981,0.052229364,0.04843932,0.026130641,0.056479346,0.06689107,0.050470636
80,60,100,0.042553682,0.049559271,0.037688822,0.039865266,0.047510981,0.055354364,0.05156432,0.029255641,0.053836898,0.064677933,0.047490912
85,60,100,0.045678682,0.052684271,0.040813822,0.042990266,0.050635981,0.058405119,0.05468932,0.032380641,0.051401745,0.062677104,0.044597112
90,60,100,0.048803682,0.052996789,0.043938822,0.046115266,0.049340428,0.061384843,0.057794934,0.035505641,0.048966591,0.060676275,0.041801331
95,60,100,0.051815271,0.050455721,0.043103182,0.049240266,0.046772133,0.06438743,0.06084169,0.038630641,0.046541985,0.058754915,0.039005551
100,60,100,0.054516568,0.049070175,0.041808765,0.051984133,0.04533244,0.067437161,0.063891421,0.041755641,0.044194174,0.057042639,0.036295754
105,60,100,0.054820108,0.048766634,0.042118201,0.052287673,0.044994434,0.070562161,0.067016421,0.044880641,0.04210685,0.055356228,0.033584343
110,60,100,0.055123648,0.048463094,0.042427637,0.052591214,0.044672687,0.073591121,0.070141421,0.048005641,0.040019526,0.053836898,0.030956473
115,60,100,0.055806648,0.048171759,0.042837863,0.053359925,0.044369147,0.076593708,0.073247035,0.051130641,0.038231488,0.052524863,0.028521319
120,60,100,0.056511988,0.04794283,0.043307358,0.054128637,0.044065606,0.07957997,0.07632108,0.053093321,0.036443449,0.051212827,0.02620364
125,60,100,0.057220396,0.047774181,0.043858822,0.054901511,0.043858822,0.080421979,0.07846754,0.054002412,0.034981792,0.050224066,0.02400358
130,60,100,0.057928805,0.047684163,0.044429615,0.055670223,0.043652037,0.081258121,0.07934102,0.054911503,0.03365728,0.049370003,0.022097087
135,60,100,0.058637213,0.047593776,0.045016472,0.056443096,0.043581476,0.082088147,0.0802145,0.055820594,0.032655817,0.048553209,0.020491995
140,60,100,0.059345621,0.047515329,0.045685725,0.057211808,0.043510916,0.082942139,0.08108798,0.056719303,0.031868872,0.048208085,0.019263794
145,60,100,0.060114333,0.047593776,0.046358562,0.05798052,0.043581476,0.08379613,0.08196146,0.057628394,0.031519662,0.047920395,0.018487749
150,60,100,0.060903107,0.047684163,0.047031399,0.058760589,0.043652037,0.084648562,0.082842232,0.058537484,0.03125,0.047632705,0.018221725
5,65,95,0.022079081,0.033264599,0.021616487,0.020045563,0.031962124,0.032856841,0.029220477,0.004165978,0.07695341,0.079157804,0.044906814
0,65,95,0.022149641,0.033883659,0.022149641,0.020122952,0.032605945,0.032766823,0.029130459,0.004065578,0.077750911,0.079836232,0.045576067
5,65,100,0.025204081,0.036389599,0.024741487,0.023170563,0.035087124,0.035981841,0.032345477,0.007290978,0.08007841,0.082282804,0.048031814
0,65,100,0.025274641,0.037008659,0.025274641,0.023247952,0.035730945,0.035891823,0.032255459,0.007190578,0.080875911,0.082961232,0.048701067
10,65,95,0.022008521,0.032708315,0.021103158,0.019968174,0.031380064,0.032946858,0.029389898,0.004453618,0.076165605,0.078505006,0.044306189
10,65,100,0.025133521,0.035833315,0.024228158,0.023093174,0.034505064,0.036071858,0.032514898,0.007578618,0.079290605,0.081630006,0.047431189
15,65,95,0.022079081,0.032153699,0.02058983,0.020045563,0.030821123,0.033138176,0.029695216,0.004895604,0.075410195,0.077897785,0.043719331
15,65,100,0.025204081,0.035278699,0.02371483,0.023170563,0.033946123,0.036263176,0.032820216,0.008020604,0.078535195,0.081022785,0.046844331
20,65,95,0.022149641,0.031686763,0.020122952,0.020122952,0.030319781,0.033412023,0.030068763,0.005454545,0.074693637,0.077310726,0.043205634
20,65,100,0.025274641,0.034811763,0.023247952,0.023247952,0.033444781,0.036537023,0.033193763,0.008579545,0.077818637,0.080435726,0.046330634
25,65,95,0.022220202,0.031244776,0.019708178,0.020200341,0.029884782,0.033760794,0.030474024,0.006098367,0.07401521,0.076761821,0.042726127
25,65,100,0.025345202,0.034369776,0.022833178,0.023325341,0.033009782,0.036885794,0.033599024,0.009223367,0.07714021,0.079886821,0.045851127
30,65,95,0.02231022,0.030887481,0.019309219,0.020300741,0.029503099,0.034134341,0.030956359,0.006803013,0.073362412,0.076272247,0.042327168
30,65,100,0.02543522,0.034012481,0.022434219,0.023425741,0.032628099,0.037259341,0.034081359,0.009928013,0.076487412,0.079397247,0.045452168
35,65,95,0.022504525,0.030599842,0.018981944,0.020513224,0.029160601,0.034539602,0.031445933,0.007567485,0.072765271,0.075866986,0.041996705
35,65,100,0.025629525,0.033724842,0.022106944,0.023638224,0.032285601,0.037664602,0.034570933,0.010692485,0.075890271,0.078991986,0.045121705
40,65,95,0.022723789,0.030374083,0.018736398,0.020738982,0.028951503,0.034996783,0.032015024,0.008331956,0.072216366,0.075523616,0.041754347
40,65,100,0.025848789,0.033499083,0.021861398,0.023863982,0.032076503,0.038121783,0.035140024,0.011456956,0.075341366,0.078648616,0.044879347
45,65,95,0.022930574,0.030273683,0.018624484,0.020978016,0.028842835,0.035479118,0.032622245,0.009145274,0.07180681,0.075318584,0.041642433
45,65,100,0.026055574,0.033398683,0.021749484,0.024103016,0.031967835,0.038604118,0.035747245,0.012270274,0.074055005,0.078443584,0.044767433
50,65,100,0.026315706,0.033321294,0.021661181,0.024390656,0.031864655,0.039116388,0.036425673,0.013083592,0.071277858,0.076951146,0.04467913
55,65,100,0.027610123,0.034615712,0.022955598,0.025685073,0.033159072,0.040410805,0.03772009,0.014378009,0.068568061,0.074397833,0.045973547
60,65,100,0.030178418,0.037184007,0.025523893,0.028253368,0.035727367,0.042919404,0.040288385,0.016946304,0.06585665,0.071975611,0.048541842
65,65,100,0.033057042,0.040078412,0.028418299,0.031147774,0.038621772,0.045629201,0.043078066,0.01984071,0.063212589,0.06955339,0.051436248
70,65,100,0.035950842,0.043049286,0.031420886,0.034142225,0.04162436,0.048523001,0.045971866,0.022843297,0.060502792,0.067235711,0.053292096
75,65,100,0.038930566,0.04602901,0.034470617,0.037121949,0.04467409,0.051502725,0.04895159,0.025893028,0.057791381,0.064890241,0.050167096
80,65,100,0.042055566,0.04915401,0.037595617,0.040246949,0.04779909,0.054627725,0.05207659,0.029018028,0.055356228,0.062677104,0.047117365
85,65,100,0.045180566,0.05227901,0.040720617,0.043371949,0.05092409,0.057726691,0.05520159,0.032143028,0.052921074,0.060463966,0.044114778
90,65,100,0.048305566,0.052329846,0.043845617,0.046496949,0.049895044,0.060706415,0.058284508,0.035268028,0.05048592,0.058463137,0.041220372
95,65,100,0.051320916,0.049761551,0.042901968,0.049621949,0.047326749,0.063709003,0.061324025,0.038393028,0.048300727,0.056541777,0.038424591
100,65,100,0.054049632,0.048365529,0.04160755,0.052341428,0.045887056,0.066758734,0.064373756,0.041518028,0.046100667,0.054620417,0.035604079
105,65,100,0.054353172,0.048061988,0.041916986,0.052644968,0.045553375,0.069883734,0.067498756,0.044643028,0.043972648,0.052921074,0.032808298
110,65,100,0.054656713,0.047758448,0.042226422,0.052948509,0.045249835,0.072912693,0.070623756,0.047768028,0.04210685,0.051401745,0.030180429
115,65,100,0.055350882,0.047467113,0.042625381,0.053667627,0.044946295,0.075915281,0.073726396,0.050893028,0.040318812,0.049882416,0.027627115
120,65,100,0.056059291,0.047238184,0.043138709,0.054436339,0.044647666,0.078965012,0.076776126,0.052992921,0.038654115,0.04857038,0.025309436
125,65,100,0.056767699,0.047031399,0.043652037,0.055205051,0.044429615,0.080067341,0.078769973,0.053902012,0.037320635,0.047580004,0.022963966
130,65,100,0.057476107,0.046929811,0.044252662,0.055973763,0.044252662,0.080921332,0.079634355,0.054811103,0.036092434,0.046592856,0.020963137
135,65,100,0.058195226,0.046851364,0.044853287,0.056746637,0.044182102,0.081775324,0.080488346,0.055720194,0.035078038,0.045757428,0.019263794
140,65,100,0.058963938,0.046780803,0.045538311,0.057515349,0.044118137,0.082615773,0.081342338,0.056629285,0.034422185,0.045412304,0.017951758
145,65,100,0.05973265,0.046851364,0.046223334,0.058284061,0.044182102,0.083463898,0.082215818,0.057538376,0.034112749,0.04506718,0.01711633
150,65,100,0.060521424,0.046929811,0.046929811,0.059091958,0.044252662,0.084293924,0.083089298,0.058447467,0.033802043,0.04477949,0.01682864
5,70,95,0.021538039,0.032907304,0.021538039,0.020512441,0.032250233,0.03194775,0.030129568,0.003856946,0.077420288,0.078550583,0.044827079
0,70,95,0.021616487,0.033526364,0.022079081,0.02058983,0.032894055,0.031857732,0.03003955,0.003748278,0.078188697,0.07922901,0.045505506
5,70,100,0.024663039,0.036032304,0.024663039,0.023637441,0.035375233,0.03507275,0.033254568,0.006981946,0.080545288,0.081675583,0.047952079
0,70,100,0.024741487,0.036651364,0.025204081,0.02371483,0.036019055,0.034982732,0.03316455,0.006873278,0.081313697,0.08235401,0.048630506
10,70,95,0.021459592,0.03235102,0.021024342,0.020435052,0.031668174,0.032037767,0.030263378,0.004165978,0.076677875,0.077872156,0.044226454
10,70,100,0.024584592,0.03547602,0.024149342,0.023560052,0.034793174,0.035162767,0.033388378,0.007290978,0.079802875,0.080997156,0.047351454
15,70,95,0.021538039,0.031796404,0.020512441,0.020512441,0.031109232,0.032264696,0.030537225,0.004635472,0.075979286,0.077219358,0.043629313
15,70,100,0.024663039,0.034921404,0.023637441,0.023637441,0.034234232,0.035389696,0.033662225,0.007760472,0.079104286,0.080344358,0.046754313
20,70,95,0.021616487,0.031329468,0.020045563,0.02058983,0.030614878,0.032558032,0.030897979,0.00522233,0.075300858,0.076612136,0.043115616
20,70,100,0.024741487,0.034454468,0.023170563,0.02371483,0.033739878,0.035683032,0.034022979,0.00834733,0.078425858,0.079737136,0.046240616
25,70,95,0.021706874,0.030887481,0.019607778,0.020680218,0.030172891,0.032930768,0.031271526,0.005891582,0.07464806,0.076043045,0.042636109
25,70,100,0.024831874,0.034012481,0.022732778,0.023805218,0.033297891,0.036055768,0.034396526,0.009016582,0.07777306,0.079168045,0.045761109
30,70,95,0.021796892,0.030505798,0.019208819,0.020770235,0.029791208,0.033304315,0.031719009,0.006663903,0.074040839,0.07549414,0.042237151
30,70,100,0.024921892,0.033630798,0.022333819,0.023895235,0.032916208,0.036429315,0.034844009,0.009788903,0.077165839,0.07861914,0.045362151
